"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial","sid"
"Human_Breast_Andersson_10142021_ST_F2_10x10",0.0143092244835605,0.0302789021626195,0.00608090957045534,0.00796090116998166,0.0149970234143237,0.19159981270234,0.1194811631463,0.0269432130348133,0.588348850315605,"Human_Breast_Andersson_10142021_ST_F2"
"Human_Breast_Andersson_10142021_ST_F2_10x11",0.0100230509402127,0.0391026803692109,0.00648728123367819,0.0135604218652724,0.0369572463242395,0.135056240873329,0.0990703257287361,0.0792003418037024,0.580542410861619,"Human_Breast_Andersson_10142021_ST_F2"
"Human_Breast_Andersson_10142021_ST_F2_10x12",0.0152646871523452,0.0529166960086828,0.00990748669503881,0.00596210730148768,0.0116818568228187,0.160344959114511,0.101074816253282,0.135015676279968,0.507831714371866,"Human_Breast_Andersson_10142021_ST_F2"
"Human_Breast_Andersson_10142021_ST_F2_10x13",0.0245906524388397,0.0257352427538983,0.0130849543616493,0.00882240697796879,0.0682327553027005,0.0704755938022495,0.0568572697752538,0.196326349895888,0.535874774691552,"Human_Breast_Andersson_10142021_ST_F2"
"Human_Breast_Andersson_10142021_ST_F2_10x14",0.0239820360795245,0.0270874419118389,0.00240101460904745,0.0130147541812861,0.0478199563929841,0.16534294702641,0.133271244003679,0.0638139523270511,0.523266653468178,"Human_Breast_Andersson_10142021_ST_F2"
"Human_Breast_Andersson_10142021_ST_F2_10x15",0.00285670426537555,0.0132851146488671,0.00150942315739591,0.034659614296678,0.0659307283967013,0.0757795130392345,0.221869231696821,0.0519047169551711,0.532204953543755,"Human_Breast_Andersson_10142021_ST_F2"
"Human_Breast_Andersson_10142021_ST_F2_10x16",0.00526242828613239,0.0111816130348987,0.00343490454322736,0.0309974851487925,0.0564138684087455,0.149360565143556,0.156575809125483,0.11147311701901,0.475300209290155,"Human_Breast_Andersson_10142021_ST_F2"
"Human_Breast_Andersson_10142021_ST_F2_10x17",0.00993486388838595,0.0398229316090358,0.00439208742213937,0.0101828844192838,0.0456510619721508,0.0396469775212095,0.154165158356006,0.0772003280545168,0.619003706757272,"Human_Breast_Andersson_10142021_ST_F2"
"Human_Breast_Andersson_10142021_ST_F2_10x18",0.00121917035265332,0.00886958072664769,0.00192992954011864,0.00844161321699277,0.0127606789254408,0.160746202672435,0.182189824626508,0.161631813692137,0.462211186247067,"Human_Breast_Andersson_10142021_ST_F2"
"Human_Breast_Andersson_10142021_ST_F2_10x19",0.006785464886441,0.0229490405678039,0.00294458281759411,0.00400364813031843,0.0143266210945116,0.199566294986899,0.0924640286006971,0.191011080831181,0.465949238084554,"Human_Breast_Andersson_10142021_ST_F2"
